ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
17117,LAKE MARTIN HOME HEALTH,AL,DADEVILLE,36853,"301 MARIARDEN ROAD, SUITE F - PO BOX 629",Proprietary,2568257050,Yes,Yes,Yes,Yes,Yes,Yes,1993-07-29 00:00:00,2.5,23,89.4,96.7,99.4,99.6,50.4,71.2,99.2,98.4,97.8,94.2,63.6,49.0,68.5,48.8,45.5,57.6,14.7,17.1,Same As Expected,Same As Expected,1,1,9.0,0.0,2.0,4.0,0.0,0.0,21.0,0.0,0.0,19767,431,394,32.8200176,-85.7415985,91,60,106,68,91,15,72,54,106,38,57,67,4578,19767,123,1,962400
17118,"AMEDISYS HH, A LAWRENCE MEDICAL CENTER PARTNER",AL,MOULTON,35650,"15190 COURT STREET, SUITE B",Proprietary,2569742200,Yes,Yes,Yes,Yes,Yes,Yes,1993-08-17 00:00:00,3.5,23,89.2,95.4,97.4,95.4,79.2,79.5,99.3,99.3,93.6,99.0,81.9,69.0,76.6,72.9,71.6,71.9,19.2,9.9,Same As Expected,Same As Expected,1,1,1.5,0.0,1.0,0.75,0.5,2.0,4.0,0.25,0.25,21185,302,604,34.4823497,-87.2772424,31,30,84,62,84,11,62,68,176,85,128,85,4358,21185,79,1,979400
17119,HUNTSVILLE HOSPITAL HOMECARE,AL,HUNTSVILLE,35802,"500 BOULEVARD SOUTH SW, SUITE 203",Proprietary,2569226650,Yes,Yes,Yes,Yes,Yes,Yes,1993-09-20 00:00:00,3.5,22,96.0,97.2,99.9,98.7,61.6,70.1,99.8,99.2,97.2,99.9,65.9,63.0,71.6,69.6,71.5,54.3,15.7,12.7,Better Than Expected,Same As Expected,1,1,0.0,0.0,0.5,9.0,4.0,8.75,15.75,1.0,2.0,24979,186,315,34.7107829,-86.6730473,31,13,73,12,43,14,6,81,100,41,58,29,5103,24979,89,1,1402
17121,GENTIVA HEALTH SERVICES,AL,ANDALUSIA,36420,1309 ANTIOCH ROAD,Proprietary,3342222172,Yes,Yes,Yes,Yes,No,Yes,1993-09-27 00:00:00,4.0,22,97.1,99.2,100.0,99.7,81.6,86.7,99.9,99.7,98.9,100.0,65.7,59.1,73.8,83.7,75.4,60.0,17.9,9.4,Worse Than Expected,Same As Expected,1,0,3.0,0.0,2.5,2.0,1.0,6.0,8.5,0.0,0.5,19598,210,416,31.3175643,-86.4613585,2,58,62,34,54,0,59,64,40,50,106,97,3708,19598,39,1,962000
17123,EAMC - LANIER HOME HEALTH,AL,VALLEY,36854,1806 44TH ST.,Proprietary,3347561950,Yes,Yes,Yes,Yes,No,Yes,1993-10-21 00:00:00,4.5,22,99.0,98.7,100.0,99.8,53.3,50.5,99.8,99.8,98.9,100.0,78.2,64.8,83.8,83.7,79.7,67.8,14.5,11.2,Better Than Expected,Same As Expected,1,1,2.0,0.0,0.25,3.0,1.0,1.0,5.5,0.0,0.25,26922,222,389,32.8281212,-85.1741083,37,18,74,54,14,25,66,45,81,93,38,66,2964,26922,17,1,954600
17124,DALE MEDICAL CTR HOME HEALTH,AL,OZARK,36360,126 HOSPITAL AVENUE,Non - Profit Other,3347740750,Yes,Yes,No,No,Yes,Yes,1993-10-20 00:00:00,4.0,22,97.8,98.4,99.4,99.5,62.6,69.4,99.7,92.9,100.0,98.7,65.5,79.0,73.2,75.3,72.3,57.4,15.0,17.7,Same As Expected,Same As Expected,1,1,2.0,0.0,1.5,0.0,0.0,1.0,6.0,0.25,0.0,21553,76,190,31.451328,-85.632075,0,16,6,26,12,16,7,10,43,31,43,56,1845,21553,45,1,20500
17125,KELLER HOME CARE,AL,RED BAY,35582,116 4TH AVENUE SE,Proprietary,2563568160,Yes,Yes,Yes,Yes,Yes,Yes,1994-01-20 00:00:00,4.0,22,96.2,94.5,99.4,98.1,72.4,69.9,98.6,99.6,97.6,99.2,77.3,69.8,79.9,76.8,73.9,70.2,18.6,13.3,Better Than Expected,Same As Expected,1,1,0.0,0.0,10.0,5.5,4.25,5.5,10.0,0.25,0.25,23330,195,251,34.4411157,-88.1434906,31,27,66,51,15,5,3,50,90,79,15,14,2150,23330,59,1,973500
17127,SOUTH BALDWIN REGIONAL HOME HEALTH,AL,FOLEY,36535,110 ELECIA LANE,Government - State/ County,2514241045,Yes,Yes,Yes,Yes,Yes,Yes,1994-02-15 00:00:00,3.5,22,92.3,96.9,99.4,98.0,60.3,73.1,98.9,99.6,100.0,99.5,69.8,62.8,76.5,60.1,69.8,54.7,16.4,11.4,Same As Expected,Same As Expected,1,1,0.0,0.0,6.0,2.0,0.0,0.0,11.0,1.0,0.0,23772,518,854,30.428218,-87.6815994,65,139,109,91,76,38,25,135,178,215,79,222,5846,23772,3,1,11501
17128,MEDICAL CENTERS HOMECARE,AL,GUNTERSVILLE,35976,11687 US HWY 431,Proprietary,2568785811,Yes,Yes,Yes,Yes,Yes,Yes,1994-02-03 00:00:00,5.0,22,99.0,99.6,99.9,99.8,93.2,94.4,99.8,99.8,99.4,99.9,79.0,74.8,83.6,82.9,73.8,63.5,14.8,13.3,Better Than Expected,Same As Expected,1,1,28.0,0.25,1.0,8.0,2.0,4.0,13.0,0.25,0.25,20359,241,307,34.3039316,-86.2843327,45,23,103,22,23,25,8,96,94,59,20,30,3539,20359,95,1,30701
17129,HOMECARE OF EAST ALABAMA MEDICAL CENTER,AL,AUBURN,36830,"665 OPELIKA ROAD, SUITE 300",Proprietary,3348263131,Yes,Yes,Yes,Yes,No,Yes,1994-03-31 00:00:00,3.5,22,97.9,99.1,100.0,99.7,86.3,86.9,100.0,100.0,100.0,99.9,61.1,51.8,64.2,68.6,64.0,44.6,12.7,13.2,Better Than Expected,Same As Expected,1,1,2.0,0.0,1.0,6.0,2.0,4.0,8.0,0.0,0.5,18919,123,192,32.6164689,-85.4672078,0,23,0,6,0,94,49,0,23,81,19,20,5651,18919,81,1,40902
17132,BROOKDALE HOME HEALTH BIRMINGHAM,AL,ONEONTA,35121,"1104 2ND AVE EAST, SUITE C",Proprietary,2052740720,Yes,Yes,Yes,Yes,No,No,1994-06-15 00:00:00,5.0,22,97.3,99.5,100.0,99.5,87.8,90.3,100.0,100.0,100.0,99.8,74.2,68.1,85.1,85.4,84.2,74.5,13.2,13.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,1.0,6.0,9.5,6.0,0.0,3.5,21473,561,873,33.9586293,-86.463844,51,90,158,124,98,40,212,121,160,121,74,185,6992,21473,9,1,50102
17134,LHC HOMECARE OF SOUTH ALABAMA,AL,OPP,36467,700 BRANTLEY STREET,Proprietary,3344932087,Yes,Yes,Yes,Yes,Yes,Yes,1994-06-14 00:00:00,5.0,22,99.5,99.8,100.0,99.5,78.3,84.8,99.8,99.8,100.0,99.9,80.8,76.9,90.8,91.4,81.6,77.2,18.9,14.4,Same As Expected,Same As Expected,1,1,0.0,0.0,1.5,6.5,2.0,4.5,8.0,0.5,1.0,24998,344,460,31.2915151,-86.2533638,93,47,46,119,16,23,68,49,94,141,21,87,3490,24998,39,1,962400
17135,COMMUNITY HOME CARE,AL,TALLASSEE,36078,1526 GILMER AVENUE,Non - Profit Private,3342836541,Yes,Yes,Yes,Yes,Yes,Yes,1994-09-27 00:00:00,3.0,21,96.5,99.7,100.0,100.0,65.6,77.5,100.0,100.0,100.0,100.0,56.4,58.3,59.6,59.8,63.9,49.6,21.0,15.8,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,1.0,0.25,0.5,4.0,0.25,0.25,23555,491,653,32.554138,-85.9235087,111,91,113,68,65,43,145,111,79,112,93,113,7786,23555,51,1,30400
17136,RELIABLE HOME HEALTH,AL,GEORGIANA,36033,435 MEETING AVENUE,Proprietary,3343762286,Yes,Yes,No,No,No,Yes,1994-09-26 00:00:00,2.5,21,86.7,94.7,99.5,100.0,41.9,53.8,99.6,99.5,100.0,99.6,71.0,51.6,80.9,74.5,66.3,70.9,20.6,9.3,Same As Expected,Same As Expected,1,1,3.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,14509,210,294,31.6364525,-86.7441755,39,27,35,38,52,19,25,39,39,87,35,69,2665,14509,13,1,953400
17138,L V STABLER MEMORIAL HOME HEALTH,AL,GREENVILLE,36037,"104 CAMELLIA AVENUE, SUITE B",Proprietary,3343832286,Yes,Yes,No,No,Yes,Yes,1994-10-18 00:00:00,4.0,21,95.3,99.7,100.0,99.4,68.8,66.0,100.0,100.0,100.0,100.0,86.6,79.4,79.8,77.6,62.2,73.1,19.4,11.6,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,2.0,0.0,0.5,5.0,0.25,0.0,24146,102,202,31.830122,-86.6204145,8,31,24,4,27,8,21,31,49,47,24,30,1568,24146,13,1,952800
17139,ASSOCIATES HOME HEALTH SERVICES,AL,UNION SPRINGS,36089,102 WEST CONECUH AVE,Proprietary,3347384155,Yes,Yes,Yes,No,No,Yes,1994-12-12 00:00:00,3.0,21,88.4,95.0,98.7,98.0,34.2,27.7,99.0,98.9,100.0,96.1,62.4,63.4,70.7,77.7,75.3,71.2,27.5,10.5,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,1.3,0.5,2.6,0.0,0.0,16512,341,441,32.146119,-85.713048,15,116,49,107,8,46,60,152,50,61,45,73,5821,16512,11,1,952200
17140,THE HOSPITAL HOME HEALTH,AL,LUVERNE,36049,54 ROY BEALL DRIVE,Proprietary,3343353374,Yes,Yes,No,No,No,Yes,1994-12-28 00:00:00,4.5,21,100.0,99.3,100.0,100.0,80.6,81.6,100.0,99.3,100.0,99.3,64.2,77.9,76.6,65.5,80.4,55.1,14.5,13.6,Same As Expected,Same As Expected,1,1,1.0,0.0,1.0,0.0,0.0,1.5,3.0,0.0,0.0,19191,294,445,31.6944695,-86.2653017,41,86,57,51,45,14,27,75,130,76,62,75,3741,19191,41,1,963700
17142,"ATMORE COMMUNITY HOME CARE, LLC",AL,ATMORE,36502,"121 LINDBERG AVENUE, SUITE C",Non - Profit Other,2513686286,Yes,Yes,No,No,No,Yes,1995-02-13 00:00:00,2.0,21,92.9,94.7,99.4,98.5,15.9,28.9,99.6,99.8,99.7,100.0,61.1,53.6,62.9,43.7,18.3,46.5,22.3,16.9,Same As Expected,Same As Expected,1,1,1.0,0.0,0.5,1.5,0.0,0.5,2.5,0.0,0.0,21777,329,389,31.0057456,-87.4914281,82,47,112,30,50,8,107,8,88,66,73,47,3613,21777,53,1,970700
17143,D W MCMILLAN HOME HEALTH,AL,BREWTON,36426,114 W JACKSON STREET,Proprietary,2518675054,Yes,Yes,Yes,Yes,Yes,Yes,1995-01-23 00:00:00,4.5,21,97.0,99.7,100.0,98.8,74.6,79.7,99.7,99.8,96.8,99.7,85.2,67.2,87.3,82.8,73.0,63.8,19.3,15.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,4.0,0.5,2.0,9.0,0.25,0.5,22234,397,668,31.1202709,-87.068809,20,100,118,63,31,65,101,114,132,115,81,125,4060,22234,53,1,970100
17145,ST VINCENTS HOME HEALTH OF ST CLAIR COUNTY,AL,PELL CITY,35128,"2401 STEMLEY BRIDGE ROAD, SUITE 7",Proprietary,2058847202,Yes,Yes,Yes,Yes,Yes,Yes,1995-11-29 00:00:00,3.5,20,95.1,98.0,99.9,99.5,78.6,86.5,99.9,98.8,100.0,99.3,67.2,64.6,73.1,69.6,66.9,50.7,18.4,11.0,Same As Expected,Same As Expected,1,1,4.0,0.25,3.0,1.0,2.5,4.0,7.0,1.0,0.5,26967,498,479,33.5567654,-86.2701817,54,79,141,98,99,27,31,72,66,155,82,73,6985,26967,115,1,40204
17146,NORTHWEST HOME HEALTH,AL,RUSSELLVILLE,35653,"711 HOSPITAL DRIVE, NE",Non - Profit Private,2563310006,Yes,Yes,No,No,No,Yes,1998-10-01 00:00:00,3.0,17,97.2,96.0,100.0,100.0,48.0,58.7,100.0,100.0,100.0,100.0,79.9,75.9,70.7,53.2,54.9,59.4,22.4,14.0,Same As Expected,Same As Expected,1,1,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,14597,357,480,34.5107952,-87.7183522,58,29,92,100,39,39,148,19,97,78,47,91,6120,14597,59,1,973000
17147,SOUTHERN HOME HEALTH SERVICES,AL,OPELIKA,36801,"30 SAMFORD AVENUE, UNIT 36-D",Non - Profit Private,3347457966,Yes,Yes,Yes,Yes,Yes,Yes,1999-02-18 00:00:00,2.5,17,91.5,98.0,100.0,98.8,69.9,78.1,100.0,100.0,88.8,99.6,52.6,49.1,59.3,52.2,53.6,46.0,14.8,9.6,Same As Expected,Same As Expected,1,1,1.0,0.0,1.25,0.5,1.0,1.0,3.0,0.25,1.0,37035,362,421,32.6573502,-85.3732117,44,74,72,96,43,33,57,89,90,73,80,32,4964,37035,81,1,41200
17148,THOMAS HOME HEATLH,AL,FAIRHOPE,36532,"7530 PARKER ROAD, SUITE 200",Proprietary,2516251520,Yes,Yes,Yes,Yes,Yes,Yes,2000-04-13 00:00:00,4.5,16,97.8,99.3,99.8,98.8,64.5,60.1,99.9,99.4,98.4,99.9,74.8,72.1,80.2,75.2,74.8,66.9,15.2,7.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,4.5,1.5,2.0,8.0,1.0,1.0,32826,600,709,30.5558228,-87.893955,107,142,136,60,106,49,75,193,94,152,145,50,8121,32826,3,1,10800
17151,GENTIVA HEALTH SERVICES,AL,ANNISTON,36207,1328 GREENBRIER-DEAR ROAD,Proprietary,2568357101,Yes,Yes,Yes,Yes,Yes,Yes,2000-10-05 00:00:00,4.0,15,95.3,93.1,99.9,98.8,84.6,91.9,99.8,96.4,98.2,100.0,76.8,64.6,80.0,75.8,75.1,59.7,21.2,17.1,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,1.0,0.25,3.0,9.0,1.0,1.0,33422,457,657,33.6293641,-85.8052158,39,80,107,137,74,20,44,65,138,171,75,164,3691,33422,15,1,900
17152,GENTIVA HEALTH SERVICES,AL,SYLACAUGA,35150,1025 FORT WILLIAMS,Proprietary,2562494363,Yes,Yes,Yes,Yes,Yes,Yes,2000-10-05 00:00:00,4.0,15,97.3,99.0,100.0,100.0,76.3,76.7,100.0,100.0,100.0,100.0,70.2,66.5,79.6,77.4,82.5,64.4,25.0,13.5,Same As Expected,Same As Expected,1,1,1.0,0.25,1.5,0.25,1.0,3.25,6.5,0.25,0.25,17470,160,375,33.16663,-86.26941,0,7,41,47,38,27,34,54,52,41,80,114,2750,17470,121,1,11900
17153,COMFORT CARE HOME HEALTH OF ALABASTER,AL,ALABASTER,35007,"1140 1ST STREET N, STE 200",Proprietary,2056850421,Yes,Yes,Yes,Yes,Yes,Yes,2002-03-20 00:00:00,3.0,14,95.5,97.1,99.8,98.0,74.2,81.6,99.9,99.6,99.9,99.7,61.3,55.5,69.7,67.3,58.5,49.7,15.5,12.9,Same As Expected,Same As Expected,1,1,30.0,0.25,3.25,7.0,3.0,13.0,54.0,1.0,3.0,21572,101,186,33.2300882,-86.8239823,27,10,17,29,8,10,30,0,32,28,39,57,3844,21572,117,1,30306
17154,AMEDISYS HOME HEALTH,AL,TRUSSVILLE,35173,"4735 NORREL DRIVE, SUITE 125",Proprietary,2056553707,Yes,Yes,Yes,Yes,Yes,Yes,2003-02-20 00:00:00,3.5,13,90.4,88.8,98.3,99.4,61.9,64.6,99.2,99.7,85.3,99.9,69.2,57.6,74.7,68.4,85.2,61.6,16.0,9.1,Same As Expected,Same As Expected,1,1,2.0,0.0,1.0,1.0,3.0,5.0,30.0,0.25,1.0,34618,383,414,33.6415038,-86.6132416,24,100,50,54,113,42,29,80,81,101,49,74,3764,34618,73,1,11109
17155,ALACARE HOME HEALTH & HOSPICE (MOBILE),AL,MOBILE,36609,6333 COTTAGE HILL ROAD,Proprietary,2513410707,Yes,Yes,Yes,Yes,Yes,Yes,2004-02-05 00:00:00,4.0,12,86.1,99.2,100.0,99.7,64.2,70.2,100.0,99.5,100.0,100.0,71.7,68.9,77.5,82.8,79.2,60.3,16.7,8.9,Same As Expected,Same As Expected,1,1,8.0,0.0,3.0,1.0,1.0,1.0,7.0,1.0,0.0,22178,31,46,30.6650991,-88.1324987,8,1,2,5,15,0,27,0,6,3,10,0,3253,22178,97,1,3204
17156,BAPTIST CITIZENS HOME HEALTH CARE,AL,TALLADEGA,35160,604 STONE AVENUE,Non - Profit Religious,2567614363,Yes,Yes,Yes,Yes,Yes,Yes,2004-08-25 00:00:00,4.5,12,95.3,99.2,98.5,98.0,52.8,66.7,98.0,100.0,99.1,97.6,78.9,70.9,88.1,95.5,93.8,81.9,21.4,13.9,Worse Than Expected,Same As Expected,1,0,0.0,0.0,2.0,2.0,0.25,1.5,5.5,1.0,0.25,16580,211,522,33.4397926,-86.0903394,48,6,48,19,34,56,56,62,101,91,125,87,3692,16580,121,1,10900
17157,AMEDISYS HOME HEALTH OF OPELIKA,AL,OPELIKA,36801,"3320 SKYWAY DRIVE, SUITE 804",Proprietary,3348877234,Yes,Yes,Yes,Yes,Yes,Yes,2006-03-09 00:00:00,3.5,10,96.4,95.4,94.6,99.2,60.0,65.4,99.8,96.7,97.6,99.5,73.2,69.1,79.0,59.1,71.0,65.8,14.8,14.6,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.25,2.0,2.0,5.25,0.25,0.25,25601,497,746,32.6145613,-85.425203,74,145,143,35,50,50,89,150,85,195,98,129,10351,25601,81,1,41100
17158,AMEDISYS HOME HEALTH OF FORT PAYNE,AL,FORT PAYNE,35967,501 GREENHILL BLVD SUITE 150,Proprietary,2568448303,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-11 00:00:00,4.0,10,90.6,94.3,97.9,94.3,76.5,81.0,99.6,99.4,97.0,99.6,76.3,63.6,76.5,78.1,80.9,60.5,17.5,12.1,Same As Expected,Same As Expected,1,1,30.0,0.0,1.25,1.25,2.25,5.0,10.75,0.25,10.0,29749,120,160,34.4702902,-85.7015898,22,17,17,44,6,14,28,7,63,19,28,15,2006,29749,49,1,961200
17159,AMEDISYS HOME HEALTH,AL,DOTHAN,36303,2560 COUNTY ROAD 112,Proprietary,3347740370,Yes,Yes,No,Yes,Yes,Yes,2006-07-26 00:00:00,3.5,10,92.6,85.1,95.3,97.7,49.1,51.0,99.5,95.8,91.7,99.7,77.0,70.2,80.9,85.6,73.6,72.3,18.3,13.5,Same As Expected,Same As Expected,1,1,5.0,0.0,1.0,1.0,0.0,5.0,6.5,0.25,1.25,18870,330,332,31.290825,-85.4473897,42,111,35,72,26,44,51,61,26,141,33,20,5315,18870,45,1,21400
17160,CARESOUTH HOMECARE PROFESSIONALS,AL,VALLEY,36854,"2002 35TH STREET, SUITE D",Proprietary,3347566225,Yes,Yes,Yes,No,No,Yes,2006-09-13 00:00:00,4.5,10,96.6,98.3,100.0,98.6,83.2,85.6,99.4,99.7,98.0,100.0,78.9,74.5,82.8,90.6,84.0,75.8,16.1,14.6,Better Than Expected,Same As Expected,1,1,0.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,0.0,26922,222,389,32.8371147,-85.1783441,37,18,74,54,14,25,66,45,81,93,38,66,2964,26922,17,1,954600
17161,GENTIVA HEALTH SERVICES,AL,HUNTSVILLE,35801,"185 CHATEAU DRIVE, SW, SUITE 102",Proprietary,2568813266,Yes,Yes,Yes,Yes,Yes,Yes,2007-03-15 00:00:00,4.0,9,95.4,97.5,99.9,99.7,81.1,86.0,100.0,98.7,99.2,99.7,67.2,62.7,74.0,76.4,80.6,63.8,18.4,11.0,Same As Expected,Same As Expected,1,1,3.0,0.0,3.0,2.0,1.5,6.5,7.75,0.5,1.0,38708,417,619,34.691989,-86.574618,31,101,72,26,155,32,0,86,111,149,83,190,3979,38708,89,1,2600
17163,AMEDISYS HOME HEALTH OF MONROEVILLE,AL,MONROEVILLE,36460,15 MAYFIELD STREET,Proprietary,2515759195,Yes,Yes,Yes,Yes,No,Yes,2007-04-12 00:00:00,4.0,9,93.6,97.7,97.7,95.1,48.0,60.8,100.0,97.7,98.5,99.7,83.1,64.4,83.8,82.3,77.7,68.8,18.1,14.6,Same As Expected,Same As Expected,1,1,2.5,0.0,1.0,1.25,0.25,1.25,4.0,0.0,0.25,15693,158,285,31.5050468,-87.3166439,0,43,37,36,20,22,43,48,103,13,53,25,3450,15693,99,1,76000
17164,GENTIVA HEALTH SERVICES,AL,DOTHAN,36303,2740 HEADLAND AVE,Proprietary,3349442290,Yes,Yes,Yes,Yes,Yes,Yes,2008-02-27 00:00:00,4.5,8,98.9,99.1,100.0,99.7,86.3,89.4,100.0,99.9,100.0,100.0,67.7,64.4,78.2,78.8,77.2,55.2,17.5,13.0,Better Than Expected,Same As Expected,1,1,9.0,0.0,2.0,3.0,2.0,3.0,6.5,1.0,0.5,17798,300,333,31.268451,-85.392356,62,73,82,36,35,12,52,59,87,54,31,50,4221,17798,69,1,41500
17165,AMEDISYS HOME HEALTH OF FLORENCE,AL,FLORENCE,35630,"412 S COURT STREET, SUITE 403",Proprietary,2567661817,Yes,Yes,Yes,Yes,Yes,Yes,2008-04-10 00:00:00,3.0,8,88.2,98.4,96.1,94.7,57.3,59.8,98.1,98.6,89.3,98.5,70.1,55.9,69.9,79.0,64.4,58.5,17.1,10.7,Same As Expected,Same As Expected,1,1,7.0,0.0,2.0,3.0,2.0,6.0,6.0,1.0,1.0,8623,42,29,34.7968428,-87.6742933,11,21,0,4,0,6,0,0,18,0,0,11,2159,8623,77,1,10100
17167,GENTIVA HEALTH SERVICES,AL,PELL CITY,35125,3319 DR JOHN HAYNES DRIVE SUITE 4,Proprietary,2053388440,Yes,Yes,Yes,Yes,Yes,Yes,2009-05-20 00:00:00,4.0,7,90.6,98.4,99.7,99.7,77.6,80.8,100.0,99.7,96.0,100.0,73.3,65.7,81.2,70.3,74.2,63.2,17.3,10.3,Same As Expected,Same As Expected,1,1,1.0,0.25,1.0,2.0,1.0,3.0,2.0,0.25,0.25,26967,498,479,33.6043416,-86.2789983,54,79,141,98,99,27,31,72,66,155,82,73,6985,26967,115,1,40204
17168,GENTIVA HEALTH SERVICES,AL,MOBILE,36609,824 WESTERN AMERICA DRIVE,Proprietary,2513160917,Yes,Yes,Yes,Yes,Yes,Yes,2009-05-21 00:00:00,4.0,7,96.9,99.2,100.0,99.8,91.1,95.0,100.0,99.7,97.9,99.9,65.9,58.8,75.4,72.5,73.7,56.1,17.6,8.7,Same As Expected,Same As Expected,1,1,14.0,0.0,4.0,2.0,2.0,3.0,12.0,1.0,0.0,22178,31,46,30.6742267,-88.1310945,8,1,2,5,15,0,27,0,6,3,10,0,3253,22178,97,1,3204
17170,GENTIVA HEALTH SERVICES,AL,JASPER,35501,1458 JONES DAIRY ROAD SUITE 100,Proprietary,2052215234,Yes,Yes,Yes,Yes,Yes,Yes,2009-09-04 00:00:00,4.5,7,94.2,97.0,100.0,99.4,88.1,77.6,99.9,95.6,99.8,99.6,72.7,65.6,77.7,76.7,80.2,60.8,15.1,11.7,Same As Expected,Same As Expected,1,1,0.0,0.0,2.0,20.0,2.5,6.5,4.5,0.5,0.5,17437,146,146,33.8385624,-87.2429095,20,50,31,13,32,0,30,29,20,31,21,15,2171,17437,127,1,20400
17171,GENTIVA HEALTH SERVICES,AL,CULLMAN,35055,"1015 1ST STREET, SW, SUITE A",Proprietary,2567392992,Yes,Yes,Yes,Yes,Yes,Yes,2009-09-02 00:00:00,4.0,7,94.2,94.9,99.6,100.0,85.5,88.5,100.0,93.7,99.2,100.0,73.7,65.5,80.0,76.8,74.7,66.6,17.6,11.5,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,0.5,19692,375,661,34.1748208,-86.8436124,56,108,32,98,20,61,144,79,125,134,79,100,6314,19692,43,1,965000
17174,ULTRA CARE OF ETOWAH COUNTY,AL,GADSDEN,35903,"100 MEDICAL CENTER DRIVE, SUITE 306",Proprietary,2564594971,Yes,Yes,Yes,Yes,Yes,Yes,2013-03-07 00:00:00,3.5,3,95.2,96.6,100.0,100.0,50.3,64.2,99.7,99.6,100.0,98.6,74.6,67.7,76.8,69.2,63.0,61.6,19.7,8.5,Same As Expected,Same As Expected,1,1,1.0,0.0,0.5,1.0,1.0,1.5,2.0,0.5,0.5,10906,200,190,34.0092349,-85.966701,46,45,43,46,12,8,41,46,10,28,28,37,2725,10906,55,1,11200
17175,BROOKWOOD HOME HEALTH LLC,AL,HOMEWOOD,35209,525 BROOKWOOD BLVD,Proprietary,2058771754,Yes,Yes,Yes,Yes,Yes,Yes,2013-05-24 00:00:00,3.0,3,94.1,94.8,99.6,100.0,61.4,73.8,99.8,98.9,98.5,98.6,63.5,64.2,65.9,63.5,59.7,51.3,13.3,7.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.25,0.25,0.25,2.5,5.0,0.25,0.25,56065,316,470,33.465154,-86.775085,59,43,57,37,63,57,30,95,94,71,71,109,4323,56065,73,1,12905
17176,ACE HOME HEALTH CARE,AL,MADISON,35757,"7017 WALL TRIANA HIGHWAY, SUITE C",Proprietary,2563468223,Yes,Yes,Yes,Yes,No,Yes,2013-06-12 00:00:00,3.0,3,89.8,93.1,99.4,92.1,51.1,56.1,99.2,99.7,97.0,96.5,70.2,58.8,73.2,73.2,57.9,56.1,13.5,12.1,Same As Expected,Same As Expected,1,1,2.0,0.0,0.5,0.5,0.5,1.0,3.25,0.0,0.25,40317,211,285,34.7886128,-86.7487835,8,31,69,32,18,53,45,60,66,79,28,7,6349,40317,89,1,10623
17177,"SHOALS HOME SERVICES, LLC",AL,FLORENCE,35630,1114 BRADSHAW DRIVE,Proprietary,2562469972,Yes,Yes,Yes,Yes,Yes,Yes,2013-08-15 00:00:00,2.5,3,90.1,90.8,99.5,100.0,87.1,87.2,98.3,97.8,99.5,97.9,67.4,58.2,67.0,59.1,48.6,42.8,20.9,12.8,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,25809,668,1141,34.8337739,-87.6671386,26,209,116,130,36,151,129,163,193,224,127,305,7348,25809,77,1,10900
17305,AMEDISYS HOME HEALTH OF ANNISTON,AL,ANNISTON,36205,"171 TOWN CENTER DR, SUITE MPS-4",Proprietary,2568359099,Yes,Yes,Yes,Yes,Yes,Yes,1979-09-20 00:00:00,3.5,36,95.4,94.9,96.4,98.1,55.6,60.0,99.3,98.9,95.2,99.3,74.3,64.3,78.6,73.9,70.9,63.3,18.9,11.7,Same As Expected,Same As Expected,1,1,0.0,0.0,7.25,9.5,9.25,17.25,34.5,0.25,2.52,17113,145,175,33.6598257,-85.8316318,25,7,66,13,27,7,7,24,38,35,46,25,1467,17113,15,1,800
