ccn,provider,state,city,zip,address,owner,phone,nc_offer,pt_offer,ot_offer,sp_offer,ms_offer,hha_offer,certified_date,rating,certify_yrs,timely,drug_edu,fall_ck,depr_ck,flu_shot,pneu_shot,pain_ck,pain_tr,bedsore_tr,bedsore_ck,mov_rec,bed_rec,bath_rec,pain_rec,breath_rec,drug_use,er,adm,readm,re_er,er_cd,readm_cd,othr_cnt,dietn_cnt,aide_cnt,lpn_cnt,ocpt_cnt,phys_cnt,rn_cnt,scl_cnt,spch_cnt,income,male_65,female_65,lat,lng,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01003_001E,B19301_001E,county,state.1,tract
368165,"GUARDIAN ANGEL HOME CARE, INC",OH,AKRON,44319,2641 SOUTH ARLINGTON ROAD,Proprietary,3304934707,Yes,Yes,Yes,Yes,Yes,Yes,2006-11-17 00:00:00,3.0,9,87.7,97.3,98.5,97.1,68.6,73.5,98.7,98.5,92.4,97.6,61.1,62.4,67.7,69.1,66.8,51.0,9.3,16.3,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,24669,283,337,40.999248,-81.4915879,41,52,101,44,31,14,52,97,57,39,68,24,3216,24669,153,39,531103
47020,NORTHWEST HOME HEALTH,AR,SPRINGDALE,72764,"2921 OLD MISSOURI ROAD, SUITE 1 & 2",Proprietary,4797511601,Yes,Yes,Yes,Yes,Yes,Yes,1980-07-01 00:00:00,4.0,36,94.1,99.2,98.6,95.4,77.5,80.2,98.0,99.5,93.2,98.2,70.3,65.4,79.1,71.5,65.2,64.6,18.9,12.8,Worse Than Expected,Same As Expected,1,0,0.0,0.0,3.0,9.0,3.5,6.5,11.0,2.0,2.25,13997,169,237,36.1751433,-94.1144659,42,30,21,45,10,21,18,15,84,45,13,62,14928,13997,143,5,10302
108013,NURSE ON CALL,FL,FORT MYERS,33919,8771 COLLEGE PKWY   BLDG 1 STE 101,Proprietary,2395903018,Yes,Yes,Yes,Yes,Yes,Yes,2003-12-16 00:00:00,3.5,12,93.2,94.8,99.4,96.6,63.1,70.4,98.5,97.4,94.2,98.4,71.0,66.4,74.7,75.5,69.1,58.4,14.6,12.0,Same As Expected,Same As Expected,1,1,10.0,0.0,6.0,10.0,16.0,37.0,54.0,11.0,11.0,29602,386,543,26.5558061,-81.9000589,80,51,142,15,44,54,46,60,124,83,36,194,2669,29602,71,12,1701
107486,KINDRED AT HOME,FL,GAINESVILLE,32606,3951 NW48TH TERR STE 201,Proprietary,3523763221,Yes,Yes,Yes,Yes,Yes,Yes,1994-10-01 00:00:00,4.0,21,91.9,97.1,98.9,99.4,81.1,85.5,99.8,99.2,97.4,99.9,70.1,65.5,79.6,71.2,71.2,59.5,16.8,9.4,Worse Than Expected,Same As Expected,1,0,0.0,0.0,2.25,7.75,4.0,7.5,12.25,0.25,0.75,31366,190,252,29.6902055,-82.3887767,15,20,28,51,34,42,31,44,49,25,27,76,2804,31366,1,12,1201
678166,GUARDIAN HEALTHCARE,TX,BELLAIRE,77401,6565 WEST LOOP SOUTH SUITE 780,Proprietary,2814812974,Yes,Yes,Yes,Yes,Yes,Yes,1996-03-27 00:00:00,3.0,20,94.2,99.3,100.0,99.9,84.5,87.2,100.0,99.9,100.0,99.8,55.9,46.6,59.5,59.4,54.0,50.5,11.9,8.7,Same As Expected,Same As Expected,1,1,2.0,0.0,0.5,2.5,1.0,6.5,12.5,0.0,0.5,74710,266,275,29.7099223,-95.4590394,28,55,90,11,39,43,54,22,50,53,31,65,3249,74710,201,48,412700
197317,MEDISTAR HOME HEALTH,LA,MARKSVILLE,71351,599 TUNICA DRIVE WEST,Proprietary,3182538978,Yes,Yes,Yes,Yes,No,Yes,1983-10-01 00:00:00,3.5,32,90.7,99.5,100.0,99.8,65.1,80.0,99.7,98.8,90.3,97.9,75.8,58.6,80.1,69.8,65.1,65.5,17.0,13.1,Same As Expected,Same As Expected,1,1,0.0,0.0,5.5,8.5,0.0,0.0,15.0,0.0,0.0,16069,405,706,31.1275994,-92.0772824,13,54,152,71,69,46,49,176,110,134,138,99,7453,16069,9,22,30400
227486,"BROOKSBY VILLAGE, INC",MA,PEABODY,1960,300 BROOKSBY VILLAGE DRIVE,Non - Profit Private,9785367868,Yes,Yes,Yes,Yes,Yes,Yes,2005-10-05 00:00:00,4.5,10,97.0,98.5,99.7,99.2,90.7,96.2,100.0,100.0,99.2,100.0,71.7,69.7,79.7,83.5,69.7,52.0,14.8,10.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.47,0.0,0.33,1.0,1.71,0.33,0.03,39037,1068,2223,42.5525868,-70.9709236,60,60,208,295,208,237,108,197,317,352,365,884,8229,39037,9,25,210300
397455,LEHIGH VALLEY HOME CARE HAZLETON,PA,HAZLETON,18201,766 EAST BROAD ST,Non - Profit Private,5705014949,Yes,Yes,Yes,Yes,Yes,Yes,1986-12-22 00:00:00,3.0,29,95.9,91.9,99.5,99.4,56.2,57.8,98.9,99.8,96.1,98.3,65.0,61.4,66.8,71.7,79.6,63.8,18.8,10.5,Same As Expected,Same As Expected,1,1,2.6,0.0,0.6,0.0,1.3,3.6,12.0,0.01,0.01,27345,345,540,40.9497036,-75.9623281,42,96,86,63,38,20,51,68,83,99,80,159,3321,27345,79,42,217300
527218,MINISTRY HOME CARE HOME HEALTH RHINELANDER,WI,RHINELANDER,54501,1864 N STEVENS ST,Proprietary,7153612230,Yes,Yes,Yes,Yes,Yes,Yes,1991-12-11 00:00:00,3.5,24,73.8,99.2,99.9,99.4,81.9,90.9,99.2,99.8,98.3,99.3,69.1,62.2,71.4,76.0,69.8,58.9,13.7,13.5,Better Than Expected,Same As Expected,1,1,6.7,0.0,3.6,0.0,1.2,3.1,6.6,0.6,0.0,20885,346,437,45.6553342,-89.3887511,33,61,138,35,33,46,46,67,118,70,39,97,4659,20885,85,55,971500
677259,FALLS HOME HEALTH SERVICES INC,TX,WICHITA FALLS,76301,1401 HOLLIDAY SUITE 216,Proprietary,9407661990,Yes,Yes,Yes,Yes,Yes,Yes,1990-04-30 00:00:00,3.0,26,93.2,99.1,99.6,97.8,80.8,80.5,98.1,100.0,100.0,100.0,58.7,66.2,69.6,61.1,34.3,72.1,18.6,17.7,Same As Expected,Same As Expected,1,1,5.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,0.0,12757,77,173,33.9007145,-98.4951739,26,4,25,8,7,7,12,26,37,5,51,42,1190,12757,485,48,10200
679287,EXCELLENCE HEALTH CARE INC,TX,HOUSTON,77058,1322 SPACE PARK DR C-112,Proprietary,2813332207,Yes,Yes,Yes,Yes,Yes,Yes,2003-06-09 00:00:00,3.0,13,97.4,100.0,100.0,90.0,72.2,92.0,100.0,100.0,100.0,99.7,53.9,38.4,69.6,52.7,47.5,56.8,19.2,7.0,Better Than Expected,Same As Expected,1,1,0.0,0.0,2.0,7.0,0.0,0.0,7.0,0.5,0.0,37842,391,440,29.5466634,-95.0973676,86,80,43,73,64,45,90,85,83,49,62,71,4973,37842,201,48,341202
59266,MATRIX HOME HEALTH,CA,TARZANA,91356,"19562 VENTURA BLVD, SUITE 209",Proprietary,8183437800,Yes,Yes,Yes,Yes,Yes,Yes,2011-01-27 00:00:00,3.5,5,89.0,97.7,99.5,98.6,87.2,88.4,98.6,100.0,100.0,99.5,71.5,40.6,66.6,89.3,63.0,49.1,16.2,9.3,Same As Expected,Same As Expected,1,1,3.0,0.0,1.0,2.0,0.5,1.0,2.5,1.0,0.5,50898,263,226,34.1721528,-118.5590591,29,50,51,60,52,21,21,28,59,32,55,31,2922,50898,37,6,139402
37235,"FIRSTAT HOME HEALTH SERVICES, LLC",AZ,PHOENIX,85020,"7330 NORTH 16TH STREET, SUITE  C-117",Non - Profit Other,6022790000,Yes,Yes,Yes,Yes,Yes,Yes,2005-02-24 00:00:00,2.5,11,92.8,97.8,100.0,98.6,54.3,36.2,99.3,100.0,96.7,100.0,51.8,49.6,65.6,72.4,72.2,60.0,18.5,9.6,Same As Expected,Same As Expected,1,1,0.0,0.0,4.25,2.0,3.25,6.5,7.5,1.25,1.25,33657,358,485,33.5440727,-112.0484059,55,50,3,65,69,116,14,36,65,57,85,228,4607,33657,13,4,106300
47102,WASHINGTON REG MED CTR HH,AR,FAYETTEVILLE,72703,88 COLT SQUARE,Non - Profit Other,4797131840,Yes,Yes,Yes,Yes,Yes,Yes,1988-02-11 00:00:00,3.0,28,90.3,91.3,99.1,99.3,66.9,79.6,99.4,99.5,96.7,99.1,62.2,60.7,66.8,61.0,65.2,50.4,13.7,14.4,Same As Expected,Same As Expected,1,1,6.0,0.0,3.0,0.0,1.0,8.0,15.25,1.0,1.25,21735,158,381,36.093864,-94.157968,22,24,24,44,31,13,30,42,118,48,30,113,5650,21735,143,5,10702
187044,THE MEDICAL CENTER HOME CARE PROGRAM,KY,BOWLING GREEN,42104,"1953 SCOTTSVILLE ROAD, SUITE 200",Non - Profit Private,2707451475,Yes,Yes,Yes,Yes,Yes,Yes,1973-02-01 00:00:00,3.0,43,94.2,95.2,99.8,98.2,62.2,67.8,99.4,96.9,98.3,99.7,66.1,72.7,65.3,66.2,68.8,54.7,16.6,14.6,Same As Expected,Same As Expected,1,1,0.0,0.0,10.0,0.0,3.0,8.0,16.0,3.0,1.0,25548,324,568,36.9605963,-86.4309407,65,66,48,20,64,61,36,8,119,124,129,152,3806,25548,227,21,10600
58486,ST BERNARDINE CARE PROVIDERS INC,CA,APPLE VALLEY,92307,"18064 WIKA ROAD, SUITE #201",Proprietary,7602426720,Yes,Yes,Yes,Yes,Yes,Yes,2008-07-22 00:00:00,4.5,8,97.9,100.0,100.0,98.9,86.3,87.8,100.0,100.0,100.0,100.0,69.5,63.4,82.4,84.1,86.0,60.7,17.1,5.8,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,1.5,0.0,0.0,2.0,0.0,0.0,26988,387,550,34.5409966,-117.2698442,21,35,175,78,47,31,70,127,186,98,55,14,5445,26988,71,6,12101
397272,BERWICK HOME HEALTH,PA,BLOOMSBURG,17815,6850 LOWS ROAD,Proprietary,5704160561,Yes,Yes,Yes,Yes,Yes,Yes,1984-12-24 00:00:00,4.0,31,98.5,99.5,99.7,99.6,56.6,64.1,99.9,99.9,99.3,100.0,74.5,73.4,80.4,78.7,74.2,69.6,19.7,10.1,Same As Expected,Same As Expected,1,1,2.0,0.0,0.6,0.4,0.4,1.9,5.8,0.02,0.8,40853,279,322,41.03304,-76.3527359,43,56,85,44,14,37,49,34,69,37,70,63,3199,40853,37,42,50900
377728,"ETON HOME HEALTHCARE, INC",OK,BROKEN ARROW,74012,4706 WEST URBANA STREET,Proprietary,9184599645,Yes,Yes,Yes,No,No,Yes,2009-06-19 00:00:00,3.0,7,94.2,94.2,100.0,100.0,70.9,92.1,100.0,99.0,100.0,99.0,53.3,65.8,54.4,55.2,69.8,51.3,15.9,11.7,Same As Expected,Same As Expected,1,1,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.25,0.0,35339,132,147,36.0345942,-95.8492624,33,10,36,31,11,11,32,20,61,15,5,14,3614,35339,143,40,7518
187171,AMEDISYS HOME HEALTH CARE SERVICES,KY,LOUISVILLE,40272,"833 VALLEY COLLEGE DRIVE, SUITE 5",Proprietary,5029331311,Yes,Yes,Yes,Yes,Yes,Yes,1999-08-17 00:00:00,3.5,17,95.3,98.6,96.0,98.8,65.9,81.0,98.9,99.8,92.5,99.7,63.4,56.0,66.1,71.5,68.1,52.0,16.7,13.5,Same As Expected,Same As Expected,1,1,1.0,0.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,24783,383,503,38.1167392,-85.844976,13,48,75,95,102,50,20,31,110,191,41,110,5054,24783,111,21,12105
679180,ALPHA HOME NURSES,TX,EL PASO,79902,3737 N MESA STE A,Proprietary,9155337100,Yes,Yes,Yes,Yes,No,Yes,2002-10-09 00:00:00,3.5,13,92.0,96.5,99.4,99.4,69.8,74.3,100.0,97.3,100.0,98.9,69.4,64.8,79.6,64.7,76.6,51.3,23.2,7.4,Same As Expected,Same As Expected,1,1,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,14940,50,123,31.7870298,-106.5070699,4,15,9,6,13,3,19,16,28,31,19,10,2003,14940,141,48,1400
197579,INTREPID USA HEALTHCARE SERVICES,LA,EUNICE,70535,1211 EAST LAUREL AVE SUITE D,Proprietary,3375460997,Yes,Yes,Yes,Yes,Yes,Yes,1993-07-14 00:00:00,2.5,23,88.5,87.0,99.5,99.1,50.3,54.4,100.0,99.5,98.6,84.4,55.3,56.8,69.5,58.2,43.7,53.1,12.5,15.0,Same As Expected,Same As Expected,1,1,6.0,0.0,3.0,1.5,0.0,0.0,7.5,0.0,0.0,17805,277,286,30.4948587,-92.4014203,61,58,6,68,50,34,33,44,84,86,39,0,3911,17805,97,22,960900
457095,INTEGRACARE OF NORTH TEXAS,TX,HILLSBORO,76645,1528 HIGHWAY 77 NORTH,Proprietary,2545820385,Yes,Yes,Yes,Yes,Yes,Yes,1975-12-01 00:00:00,2.5,40,93.7,98.4,99.6,97.1,70.2,81.5,99.5,99.6,98.6,99.1,54.8,44.2,69.2,44.6,49.0,54.8,12.3,12.4,Same As Expected,Same As Expected,1,1,3.0,0.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,31180,207,323,32.9394782,-96.7376768,21,16,93,29,31,17,66,35,61,65,65,31,5799,31180,113,48,19040
447006,WILLOWBROOK VISITING NURSE INC,TN,MEMPHIS,38125,3147 PLAYERS CLUB PARKWAY,Non - Profit Private,9012768300,Yes,Yes,Yes,Yes,Yes,Yes,1966-07-01 00:00:00,3.5,50,93.3,97.1,97.9,97.6,79.7,88.7,98.8,100.0,99.7,99.8,62.2,66.0,66.6,79.5,80.7,55.5,21.2,10.9,Same As Expected,Same As Expected,1,1,0.0,0.0,1.2,0.0,0.5,2.9,3.0,0.2,0.1,15936,164,280,35.077687,-89.900999,10,36,45,27,36,10,43,42,66,65,48,16,5338,15936,157,47,10710
297193,EXCLUSIVE HOME HEALTH CARE,NV,LAS VEGAS,89101,705 N 17TH ST,Proprietary,7028139827,Yes,Yes,Yes,No,Yes,Yes,2012-02-06 00:00:00,2.0,4,99.0,97.1,100.0,100.0,43.3,45.0,100.0,100.0,100.0,100.0,25.4,23.1,27.0,28.2,19.1,24.0,10.9,14.9,Same As Expected,Same As Expected,1,1,0.0,0.0,0.5,1.25,0.5,0.5,1.25,0.25,0.0,12459,115,155,36.175958,-115.124701,8,22,40,26,0,19,21,12,60,6,2,54,4893,12459,3,32,510
377073,ST JOHN MEDICAL CENTER HOME HEALTH CARE,OK,TULSA,74135,"4720 SOUTH HARVARD, SUITE 202",Non - Profit Religious,9187477901,Yes,Yes,Yes,Yes,Yes,Yes,1984-04-26 00:00:00,3.5,32,91.9,99.0,98.7,98.3,81.5,90.4,98.4,99.3,96.7,98.4,67.4,65.7,72.7,63.0,68.0,57.4,17.4,11.5,Same As Expected,Same As Expected,1,1,12.9,0.0,4.0,3.09,1.03,11.57,24.92,1.0,0.02,56839,166,257,36.0948036,-95.9408749,36,29,41,10,36,14,44,35,48,46,44,40,1944,56839,143,40,5100
197124,"SYNERGY HOME CARE-CAPITOL REGION, INC",LA,PLAQUEMINE,70764,"58725 BELLEVIEW ROAD, SUITE A-3",Proprietary,2256878188,Yes,Yes,Yes,Yes,Yes,Yes,1984-01-26 00:00:00,4.0,32,98.0,99.3,99.9,98.3,81.7,82.9,99.6,97.2,99.8,99.9,65.4,62.4,76.1,72.1,65.1,61.1,13.2,13.2,Same As Expected,Same As Expected,1,1,6.0,0.0,4.25,9.25,3.5,7.0,19.25,1.25,0.75,19392,320,604,30.271859,-91.2399929,47,37,90,79,16,51,11,128,107,135,109,114,5793,19392,47,22,953101
337445,"FORT HUDSON CERTIFIED HOME HEALTH AGENCY, INC",NY,FORT EDWARD,12828,319 BROADWAY,Non - Profit Private,5187479019,Yes,Yes,Yes,Yes,Yes,Yes,2014-04-11 00:00:00,3.5,2,95.4,83.8,100.0,99.2,75.2,91.8,99.8,89.2,99.3,98.7,57.7,66.9,70.0,78.6,70.6,50.5,11.0,11.8,Better Than Expected,Same As Expected,1,1,0.0,0.5,0.0,0.0,0.5,1.0,5.25,0.5,0.25,21460,340,667,43.2807179,-73.5883662,85,86,26,69,26,48,4,90,133,132,101,207,6275,21460,115,36,88000
157583,AMEDISYS HOME HEALTH,IN,FORT WAYNE,46805,2200 LAKE AVE STE 150,Proprietary,2604228900,Yes,Yes,Yes,Yes,Yes,Yes,2006-12-21 00:00:00,3.0,9,84.8,84.2,93.5,99.7,70.6,71.4,98.9,98.6,93.9,99.5,61.4,54.7,68.6,72.6,78.8,56.0,12.7,15.0,Same As Expected,Same As Expected,1,1,0.0,0.25,1.0,1.0,1.0,3.0,4.0,0.25,1.0,21329,83,95,41.0893558,-85.1093313,0,24,30,11,4,14,43,14,10,28,0,0,2573,21329,3,18,400
367471,"NURSES CARE, INC.",OH,MIAMISBURG,45342,9009 SPRINGBORO PIKE,Proprietary,5134241141,Yes,Yes,Yes,Yes,Yes,Yes,1991-11-07 00:00:00,2.0,24,94.0,98.3,100.0,98.7,63.8,69.2,99.6,100.0,99.3,99.1,55.3,38.7,49.5,40.4,38.5,42.2,16.9,17.5,Same As Expected,Same As Expected,1,1,4.0,0.0,4.0,0.0,0.0,0.0,5.25,0.0,0.0,30349,187,318,39.620168,-84.227383,14,47,64,29,33,0,26,86,63,71,48,24,8503,30349,113,39,50103
679504,SUPERIOR HOME HEALTH OF SAN ANTONIO LLC,TX,SAN ANTONIO,78230,8000 VANTAGE DRIVE,Proprietary,2106620004,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-25 00:00:00,1.5,10,89.6,93.7,99.3,99.1,56.4,45.4,99.6,82.6,99.7,99.9,31.7,26.2,37.2,41.7,27.3,21.5,14.1,11.8,Same As Expected,Same As Expected,1,1,0.0,0.0,3.0,12.5,0.0,2.0,10.5,1.0,0.0,23607,238,260,29.5102217,-98.5509509,65,26,74,9,27,37,18,21,57,61,30,73,3954,23607,29,48,181001
747776,APPLE HOME HEALTH,TX,HOUSTON,77082,12000 RICHMOND AVE SUITE 333,Proprietary,2814973045,Yes,Yes,Yes,Yes,Yes,Yes,2013-01-17 00:00:00,2.5,3,94.1,95.7,98.8,100.0,72.8,89.6,100.0,100.0,99.1,98.9,55.8,46.3,50.8,53.7,47.5,47.2,12.9,5.6,Worse Than Expected,Same As Expected,1,0,2.25,0.0,0.1,0.1,0.0,0.0,1.1,0.0,0.0,50820,428,762,29.7313558,-95.5913623,34,218,45,52,40,39,42,108,149,179,143,141,8818,50820,201,48,452100
147884,"FIRST CHOICE HEALTH SERVICES, INC",IL,GLENDALE HEIGHTS,60139,1508 BLOOMINGDALE ROAD,Proprietary,6305161240,Yes,Yes,Yes,Yes,Yes,Yes,2006-07-21 00:00:00,4.0,10,91.0,98.2,99.7,100.0,53.0,66.5,100.0,99.7,99.7,98.3,70.0,73.0,79.7,76.9,84.8,49.8,13.0,15.0,Same As Expected,Same As Expected,1,1,0.0,0.0,2.5,5.0,0.0,0.0,8.5,0.0,0.0,27480,143,208,41.914117,-88.081913,16,26,50,33,18,0,87,10,93,18,0,0,5104,27480,43,17,841208
297168,"LAS VEGAS HOME HEALTH CARE, INC",NV,LAS VEGAS,89148,6029 S FORT APACHE RD #100,Proprietary,7024059200,Yes,Yes,Yes,Yes,Yes,Yes,2009-07-01 00:00:00,2.5,7,96.7,99.7,99.6,96.1,41.8,46.2,99.7,100.0,99.6,97.7,59.2,56.1,58.5,49.6,47.9,65.4,19.8,14.4,Same As Expected,Same As Expected,1,1,10.0,1.0,7.0,6.0,5.0,6.0,15.0,2.0,1.0,25203,180,171,36.0789859,-115.2982617,55,106,19,0,0,0,61,45,29,0,13,23,8089,25203,3,32,5853
367489,HEALTH CARE PLUS,OH,COLUMBUS,43240,"1120 POLARIS PARKWAY, SUITE 204",Proprietary,6143407587,Yes,Yes,Yes,Yes,Yes,Yes,1992-06-05 00:00:00,3.0,24,80.0,78.0,98.1,78.2,65.4,64.5,89.7,83.8,65.9,92.7,66.2,62.0,69.9,63.1,66.1,46.8,13.0,12.5,Same As Expected,Same As Expected,1,1,25.0,0.0,2.5,10.5,1.5,6.5,16.5,0.5,1.0,35903,113,192,40.1446801,-82.9893434,27,44,7,24,5,6,15,55,18,77,21,6,5617,35903,41,39,12400
108272,NURSING PLUS INC,FL,MIAMI GARDENS,33169,18441 NW 2ND AVENUE STE 219,Proprietary,3057702000,Yes,Yes,Yes,Yes,Yes,Yes,2006-03-14 00:00:00,3.0,10,94.0,97.3,100.0,99.3,48.5,55.3,100.0,97.4,100.0,100.0,61.3,54.1,75.5,65.1,57.6,49.0,16.2,10.7,Same As Expected,Same As Expected,1,1,0.0,0.0,0.1,0.3,0.1,1.0,3.5,0.25,0.1,15872,371,556,25.9440175,-80.2044593,96,95,31,101,30,18,66,82,86,78,170,74,6735,15872,86,12,9600
327216,"AHC HOME HEALTH OF NEW MEXICO, LLC",NM,ALBUQUERQUE,87107,2701 RICHMOND DRIVE NE,Proprietary,5059674274,Yes,Yes,Yes,Yes,Yes,Yes,2011-07-28 00:00:00,4.5,5,91.4,99.2,99.4,99.7,81.0,89.3,99.2,99.7,99.5,97.3,74.8,63.5,86.4,70.8,74.7,62.6,11.6,15.4,Better Than Expected,Same As Expected,1,1,2.0,0.0,0.25,0.0,0.7,1.25,1.75,0.1,0.25,12337,230,99,35.1119071,-106.6113022,28,72,48,26,22,34,35,11,16,30,0,7,4743,12337,1,35,3400
108029,MEDERI CARETENDERS,FL,BRADENTON,34205,3806 MANATEE AVE W STE 100,Proprietary,9413606974,Yes,Yes,Yes,Yes,Yes,Yes,2004-02-11 00:00:00,4.5,12,98.9,99.3,99.6,99.0,78.8,81.9,100.0,99.8,100.0,99.9,70.1,63.1,77.1,77.3,72.5,58.0,16.2,10.5,Same As Expected,Same As Expected,1,1,0.0,0.0,0.0,0.25,1.0,2.0,5.0,0.0,0.0,29800,355,454,27.496215,-82.598982,97,57,54,83,51,13,60,83,102,94,47,68,4479,29800,81,12,1202
507117,TOUCHMARK AT FAIRWAY VILLAGE HOME HEALTH,WA,VANCOUVER,98683,2911 SE VILLAGE LOOP,Proprietary,3602533855,Yes,Yes,Yes,Yes,Yes,Yes,2005-02-01 00:00:00,2.0,11,87.6,97.4,100.0,98.4,77.0,80.8,100.0,96.3,74.7,100.0,40.5,37.4,56.5,48.0,46.0,35.5,12.5,15.6,Same As Expected,Same As Expected,1,1,0.1,0.0,1.0,0.0,1.0,1.0,3.5,0.5,0.5,44796,789,1098,45.6002911,-122.5074815,65,158,113,112,169,172,112,212,139,138,206,291,4804,44796,11,53,41310
557447,PROVIDENCE LITTLE COMPANY OF MARY HOME HEALTH,CA,TORRANCE,90503,5315 TORRANCE BLVD SUITE B-169,Non - Profit Religious,3105433450,Yes,Yes,Yes,Yes,Yes,Yes,1994-09-26 00:00:00,3.5,21,98.0,98.9,99.8,99.9,79.3,86.6,99.8,99.8,99.6,99.9,58.8,59.7,64.5,64.2,76.1,47.9,14.8,11.4,Better Than Expected,Same As Expected,1,1,0.0,0.0,8.0,6.0,3.0,7.0,12.0,2.0,1.0,29739,491,657,33.838348,-118.370559,116,114,108,45,32,76,70,22,116,22,189,238,7985,29739,37,6,650602
377721,INNOVA HOME HEALTH,OK,OKLAHOMA CITY,73112,4100 PERIMEMTER CENTER DRIVE SUITE 210,Proprietary,4056049172,Yes,Yes,Yes,Yes,Yes,Yes,2008-06-02 00:00:00,2.5,8,83.5,93.7,99.5,99.0,69.9,82.1,99.1,98.4,100.0,94.3,61.3,66.0,63.3,42.8,63.2,55.3,19.0,10.9,Same As Expected,Same As Expected,1,1,3.0,0.0,1.0,2.25,3.0,3.75,3.0,0.25,0.5,34393,86,231,35.5136974,-97.5928911,22,0,27,21,16,0,17,101,9,46,17,41,2649,34393,109,40,106602
267431,DELMAR GARDENS HOME CARE INC,MO,CHESTERFIELD,63017,"14805 NORTH OUTER 40 ROAD, SUITE 320",Proprietary,6367337330,Yes,Yes,Yes,Yes,Yes,Yes,1993-07-23 00:00:00,3.5,23,95.9,93.6,99.0,99.6,73.3,62.6,97.2,99.8,99.9,97.1,64.6,63.0,72.1,59.8,68.6,45.8,17.4,8.7,Worse Than Expected,Same As Expected,1,0,0.0,0.0,2.0,1.0,4.0,11.0,25.0,2.0,1.0,48989,1076,1515,38.6504908,-90.5440508,115,177,222,194,158,210,216,166,310,198,254,371,8186,48989,189,29,215232
237192,"ST JOSEPH MERCY HOME CARE, OAKLAND",MI,TROY,48098,"1111 W LONG LAKE RD, SUITE 102",Non - Profit Religious,2488587735,Yes,Yes,Yes,Yes,Yes,Yes,1986-04-17 00:00:00,4.0,30,76.3,99.3,99.4,99.1,80.5,84.1,98.3,99.9,98.0,99.6,67.2,65.3,75.5,71.7,74.7,57.9,16.1,8.1,Same As Expected,Same As Expected,1,1,0.0,0.01,2.0,0.0,3.7,12.7,21.0,0.06,2.1,50696,283,440,42.5904886,-83.1714552,58,84,66,49,0,26,75,75,109,0,67,114,4372,50696,125,26,196800
447404,INTERIM HEALTH CARE OF EAST TENNESSEE,TN,MORRISTOWN,37814,2482 BRIGHTS PIKE,Proprietary,4235878771,Yes,Yes,Yes,Yes,Yes,Yes,1984-06-06 00:00:00,3.0,32,97.2,92.4,99.5,88.6,77.5,72.9,99.7,99.7,100.0,98.9,70.1,57.1,60.0,57.0,57.6,48.2,15.7,21.0,Same As Expected,Same As Expected,1,1,0.0,0.0,35.5,60.0,0.0,0.0,24.0,1.0,1.0,15255,451,552,36.248451,-83.273141,0,132,136,45,76,62,32,178,93,24,69,156,6471,15255,63,47,100100
107556,HEAL AT HOME HEALTHCARE,FL,BELLEVIEW,34420,5036 SE 110TH ST STE 101,Proprietary,3523472111,Yes,Yes,Yes,Yes,Yes,Yes,1997-03-18 00:00:00,2.0,19,81.2,85.3,99.4,96.4,59.8,69.6,97.9,99.3,97.2,99.0,62.4,43.4,70.5,56.6,64.9,49.2,24.8,8.5,Better Than Expected,Same As Expected,1,1,1.0,0.0,0.25,0.25,0.5,1.0,2.75,0.25,0.25,20689,520,780,29.0622318,-82.0648366,28,73,117,143,97,62,153,77,255,101,165,29,6283,20689,83,12,1104
287115,GOOD SAMARITAN SOCIETY HOME CARE OF SOUTHEAST NE,NE,AUBURN,68305,"918 26TH STREET, SUITE C",Non - Profit Religious,4022745541,Yes,Yes,Yes,Yes,No,Yes,1998-11-20 00:00:00,4.5,17,98.3,99.4,100.0,100.0,93.5,100.0,100.0,100.0,100.0,99.4,88.0,79.8,99.5,79.8,78.7,85.9,23.9,16.3,Same As Expected,Same As Expected,1,1,2.0,0.0,1.0,0.0,0.0,0.0,4.2,0.0,0.0,27475,270,439,40.385539,-95.848106,34,65,45,72,23,31,40,71,90,81,23,134,3574,27475,127,31,968200
77176,FARMINGTON VALLEY VNA,CT,SIMBURY,6070,8 OLD MILL LANE,Non - Profit Private,8606513539,Yes,Yes,Yes,Yes,Yes,Yes,1989-10-31 00:00:00,4.0,26,98.8,98.5,100.0,99.5,77.8,86.9,100.0,100.0,100.0,99.5,54.3,69.4,70.7,72.7,77.3,49.8,17.9,10.4,Same As Expected,Same As Expected,1,1,13.5,0.25,4.5,0.0,1.25,2.75,6.25,1.0,0.25,64128,341,503,41.8711434,-72.8108645,31,76,65,76,43,50,49,73,70,47,68,196,4640,64128,3,9,466202
